User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,Recency,Frequency,Monthly_Spend,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
9498,Alex Brown,26,USA,Premium,462.29,Action,2024-04-19,316,232,22.99,275.88,1,3,4,134,8,At Risk
9499,Michael Martinez,34,Australia,Basic,377.32,Drama,2024-06-09,265,189,9.99,119.88,2,2,1,221,5,Hibernating
9500,David Jones,31,India,Standard,68.06,Action,2024-03-12,354,35,15.49,185.88,1,1,3,113,5,Lost
9501,Emma Hernandez,69,Australia,Basic,246.42,Sci-Fi,2024-04-04,331,124,9.99,119.88,1,2,1,121,4,Lost
9502,Jane Hernandez,59,USA,Premium,722.84,Horror,2025-01-01,59,362,22.99,275.88,5,4,4,544,13,Champions
9503,Michael Williams,60,Mexico,Premium,1.71,Documentary,2024-04-02,333,1,22.99,275.88,1,1,4,114,6,Lost
9504,Sarah Brown,59,Germany,Premium,938.81,Documentary,2024-09-12,170,470,22.99,275.88,3,5,4,354,12,Potential Loyalists
9505,Michael Johnson,13,Mexico,Premium,527.77,Action,2025-02-21,8,264,22.99,275.88,5,3,4,534,12,Loyal Customers
9506,Alex Martinez,39,Germany,Basic,544.38,Documentary,2024-09-10,172,273,9.99,119.88,3,3,1,331,7,Promising
9507,John Hernandez,72,India,Standard,363.72,Romance,2024-08-08,205,182,15.49,185.88,3,2,3,323,8,Needs Attention
9508,James Miller,24,Brazil,Basic,798.63,Romance,2025-02-12,17,400,9.99,119.88,5,5,1,551,11,Loyal Customers
9509,James Hernandez,38,Germany,Premium,378.75,Documentary,2025-02-09,20,190,22.99,275.88,5,2,4,524,11,New Customers
9510,David Davis,57,Australia,Standard,781.59,Comedy,2024-03-18,348,391,15.49,185.88,1,4,3,143,8,At Risk
9511,David Jones,33,Germany,Premium,790.34,Horror,2025-01-06,54,396,22.99,275.88,5,4,4,544,13,Champions
9512,Jane Williams,67,India,Basic,358.43,Documentary,2024-11-09,112,180,9.99,119.88,4,2,1,421,7,New Customers
9513,Michael Hernandez,44,India,Basic,215.99,Action,2024-09-26,156,108,9.99,119.88,3,2,1,321,6,Lost
9514,Emma Brown,60,USA,Basic,834.93,Documentary,2024-09-13,169,418,9.99,119.88,3,5,1,351,9,Promising
9515,John Williams,29,USA,Standard,465.84,Horror,2024-09-22,160,233,15.49,185.88,3,3,3,333,9,Potential Loyalists
9516,Katie Davis,72,USA,Premium,591.33,Comedy,2024-03-15,351,296,22.99,275.88,1,3,4,134,8,At Risk
9517,Michael Martinez,68,France,Basic,961.07,Romance,2024-04-17,318,481,9.99,119.88,1,5,1,151,7,Lost
9518,Emma Garcia,37,Brazil,Standard,751.43,Horror,2025-02-05,24,376,15.49,185.88,5,4,3,543,12,Loyal Customers
9519,Sarah Hernandez,68,India,Premium,777.22,Drama,2024-09-23,159,389,22.99,275.88,3,4,4,344,11,Potential Loyalists
9520,Emma Brown,70,Canada,Premium,991.29,Drama,2024-09-04,178,496,22.99,275.88,3,5,4,354,12,Potential Loyalists
9521,Jane Williams,23,Canada,Premium,297.65,Comedy,2024-09-27,155,149,22.99,275.88,3,2,4,324,9,Needs Attention
9522,John Jones,56,Japan,Basic,349.34,Drama,2025-01-12,48,175,9.99,119.88,5,2,1,521,8,New Customers
9523,Jane Brown,44,Brazil,Standard,855.7,Sci-Fi,2024-11-14,107,428,15.49,185.88,4,5,3,453,12,Loyal Customers
9524,David Jones,64,Germany,Standard,257.64,Comedy,2024-12-18,73,129,15.49,185.88,4,2,3,423,9,New Customers
9525,James Hernandez,43,UK,Premium,727.21,Drama,2024-06-21,253,364,22.99,275.88,2,4,4,244,10,At Risk
9526,Emma Smith,41,UK,Basic,234.73,Action,2025-03-07,-6,118,9.99,119.88,5,2,1,521,8,New Customers
9527,Emma Jones,31,Brazil,Premium,996.43,Drama,2024-12-17,74,499,22.99,275.88,4,5,4,454,13,Champions
9528,Alex Hernandez,43,UK,Premium,575.04,Horror,2025-02-08,21,288,22.99,275.88,5,3,4,534,12,Loyal Customers
9529,James Hernandez,59,India,Premium,710.37,Action,2024-07-06,238,356,22.99,275.88,2,4,4,244,10,At Risk
9530,Chris Jones,80,Canada,Standard,326.33,Drama,2024-05-03,302,164,15.49,185.88,1,2,3,123,6,Lost
9531,James Smith,44,Canada,Premium,585.11,Comedy,2024-06-14,260,293,22.99,275.88,2,3,4,234,9,At Risk
9532,John Smith,25,Japan,Premium,372.0,Sci-Fi,2024-04-27,308,186,22.99,275.88,1,2,4,124,7,Lost
9533,Katie Jones,28,Australia,Premium,445.04,Horror,2024-10-13,139,223,22.99,275.88,3,3,4,334,10,Potential Loyalists
9534,David Martinez,43,India,Basic,743.65,Comedy,2024-08-13,200,372,9.99,119.88,3,4,1,341,8,Promising
9535,David Williams,44,India,Premium,633.11,Comedy,2024-12-19,72,317,22.99,275.88,4,4,4,444,12,Champions
9536,Michael Jones,62,Mexico,Premium,817.11,Sci-Fi,2024-04-21,314,409,22.99,275.88,1,5,4,154,10,At Risk
9537,Alex Martinez,31,France,Basic,902.47,Drama,2024-04-03,332,452,9.99,119.88,1,5,1,151,7,Lost
9538,Sarah Brown,53,France,Premium,439.23,Action,2024-09-14,168,220,22.99,275.88,3,3,4,334,10,Potential Loyalists
9539,Emma Garcia,49,Australia,Premium,668.21,Documentary,2025-03-04,-3,335,22.99,275.88,5,4,4,544,13,Champions
9540,John Miller,13,Japan,Basic,877.51,Drama,2025-02-23,6,439,9.99,119.88,5,5,1,551,11,Loyal Customers
9541,Sarah Miller,31,Mexico,Standard,990.26,Romance,2024-09-15,167,496,15.49,185.88,3,5,3,353,11,Potential Loyalists
9542,Sarah Williams,33,India,Basic,639.25,Romance,2024-11-17,104,320,9.99,119.88,4,4,1,441,9,Loyal Customers
9543,Chris Martinez,54,UK,Basic,966.99,Comedy,2024-09-29,153,484,9.99,119.88,3,5,1,351,9,Promising
9544,Sarah Hernandez,34,Mexico,Basic,122.12,Action,2024-09-21,161,62,9.99,119.88,3,1,1,311,5,Lost
9545,Alex Garcia,49,Canada,Basic,114.4,Comedy,2024-12-07,84,58,9.99,119.88,4,1,1,411,6,New Customers
9546,James Brown,29,Japan,Premium,70.41,Horror,2024-09-08,174,36,22.99,275.88,3,1,4,314,8,Lost
9547,David Miller,20,Brazil,Basic,878.63,Documentary,2024-06-19,255,440,9.99,119.88,2,5,1,251,8,Lost
9548,Jane Johnson,55,UK,Premium,29.33,Comedy,2024-06-25,249,15,22.99,275.88,2,1,4,214,7,Hibernating
9549,Emma Williams,62,Brazil,Standard,355.35,Comedy,2024-06-30,244,178,15.49,185.88,2,2,3,223,7,Hibernating
9550,Sarah Davis,56,USA,Standard,320.97,Comedy,2025-02-11,18,161,15.49,185.88,5,2,3,523,10,New Customers
9551,Chris Garcia,45,Canada,Premium,74.93,Sci-Fi,2024-05-19,286,38,22.99,275.88,2,1,4,214,7,Hibernating
9552,Alex Miller,73,Mexico,Premium,591.78,Horror,2024-05-11,294,296,22.99,275.88,1,3,4,134,8,At Risk
9553,John Martinez,28,Germany,Standard,96.04,Horror,2024-08-11,202,49,15.49,185.88,3,1,3,313,7,Lost
9554,James Garcia,69,Brazil,Basic,429.92,Comedy,2024-04-09,326,215,9.99,119.88,1,3,1,131,5,Lost
9555,John Garcia,55,France,Standard,621.33,Action,2024-10-17,135,311,15.49,185.88,4,4,3,443,11,Loyal Customers
9556,Katie Garcia,44,USA,Basic,282.31,Action,2024-09-30,152,142,9.99,119.88,3,2,1,321,6,Lost
9557,David Brown,42,Canada,Basic,631.02,Documentary,2024-12-12,79,316,9.99,119.88,4,4,1,441,9,Loyal Customers
9558,James Hernandez,48,Australia,Standard,894.85,Horror,2025-01-12,48,448,15.49,185.88,5,5,3,553,13,Loyal Customers
9559,Emma Miller,60,UK,Basic,922.23,Comedy,2024-10-18,134,462,9.99,119.88,4,5,1,451,10,Loyal Customers
9560,Jane Smith,57,USA,Premium,226.5,Documentary,2024-07-07,237,114,22.99,275.88,2,2,4,224,8,Hibernating
9561,Emma Davis,68,Canada,Standard,979.51,Romance,2025-03-02,-1,490,15.49,185.88,5,5,3,553,13,Loyal Customers
9562,Sarah Brown,37,USA,Standard,816.47,Drama,2024-06-06,268,409,15.49,185.88,2,5,3,253,10,At Risk
9563,Jane Jones,30,Brazil,Premium,972.69,Comedy,2024-09-21,161,487,22.99,275.88,3,5,4,354,12,Potential Loyalists
9564,Sarah Brown,22,Germany,Standard,434.45,Comedy,2024-05-19,286,218,15.49,185.88,2,3,3,233,8,At Risk
9565,Katie Hernandez,57,Germany,Basic,250.76,Drama,2024-07-13,231,126,9.99,119.88,2,2,1,221,5,Hibernating
9566,Alex Brown,22,Germany,Standard,803.43,Documentary,2024-03-24,342,402,15.49,185.88,1,5,3,153,9,At Risk
9567,John Miller,48,Japan,Premium,867.29,Sci-Fi,2024-03-23,343,434,22.99,275.88,1,5,4,154,10,At Risk
9568,John Garcia,77,Mexico,Premium,382.16,Drama,2024-11-23,98,192,22.99,275.88,4,2,4,424,10,New Customers
9569,Sarah Johnson,38,Japan,Basic,42.99,Drama,2024-08-03,210,22,9.99,119.88,3,1,1,311,5,Lost
9570,Michael Johnson,59,Canada,Basic,313.41,Documentary,2024-04-28,307,157,9.99,119.88,1,2,1,121,4,Lost
9571,Jane Smith,50,India,Premium,37.38,Documentary,2024-12-23,68,19,22.99,275.88,4,1,4,414,9,New Customers
9572,Katie Johnson,31,Brazil,Standard,375.48,Action,2024-12-25,66,188,15.49,185.88,4,2,3,423,9,New Customers
9573,James Miller,20,Japan,Basic,722.29,Action,2024-07-08,236,362,9.99,119.88,2,4,1,241,7,Lost
9574,Alex Hernandez,18,India,Basic,507.64,Comedy,2024-07-22,222,254,9.99,119.88,2,3,1,231,6,Lost
9575,Katie Johnson,35,Canada,Standard,532.53,Romance,2024-04-25,310,267,15.49,185.88,1,3,3,133,7,At Risk
9576,Chris Hernandez,68,Mexico,Premium,141.49,Comedy,2024-05-15,290,71,22.99,275.88,1,1,4,114,6,Lost
9577,Alex Garcia,78,France,Standard,977.49,Drama,2024-04-25,310,489,15.49,185.88,1,5,3,153,9,At Risk
9578,Emma Brown,29,Mexico,Standard,582.43,Sci-Fi,2024-09-11,171,292,15.49,185.88,3,3,3,333,9,Potential Loyalists
9579,Emma Brown,63,USA,Standard,749.84,Documentary,2024-05-29,276,375,15.49,185.88,2,4,3,243,9,At Risk
9580,Alex Miller,45,India,Premium,536.56,Sci-Fi,2024-08-11,202,269,22.99,275.88,3,3,4,334,10,Potential Loyalists
9581,Chris Miller,32,USA,Basic,470.97,Comedy,2024-08-02,211,236,9.99,119.88,3,3,1,331,7,Promising
9582,Katie Williams,22,UK,Basic,208.61,Action,2024-12-07,84,105,9.99,119.88,4,2,1,421,7,New Customers
9583,David Brown,20,Japan,Premium,833.57,Action,2024-06-10,264,417,22.99,275.88,2,5,4,254,11,At Risk
9584,Emma Garcia,54,France,Standard,864.27,Drama,2024-10-19,133,433,15.49,185.88,4,5,3,453,12,Loyal Customers
9585,Emma Miller,74,Japan,Premium,612.45,Horror,2024-03-16,350,307,22.99,275.88,1,4,4,144,9,At Risk
9586,David Smith,19,India,Standard,390.92,Sci-Fi,2024-05-07,298,196,15.49,185.88,1,2,3,123,6,Lost
9587,John Johnson,53,Germany,Standard,924.67,Action,2024-05-19,286,463,15.49,185.88,2,5,3,253,10,At Risk
9588,Chris Jones,29,UK,Standard,532.84,Documentary,2024-12-12,79,267,15.49,185.88,4,3,3,433,10,Loyal Customers
9589,Sarah Johnson,78,Germany,Standard,705.79,Sci-Fi,2024-03-08,358,353,15.49,185.88,1,4,3,143,8,At Risk
9590,Emma Garcia,60,Mexico,Premium,547.54,Drama,2024-12-03,88,274,22.99,275.88,4,3,4,434,11,Loyal Customers
9591,Emma Williams,68,Japan,Premium,932.47,Sci-Fi,2024-04-16,319,467,22.99,275.88,1,5,4,154,10,At Risk
9592,James Smith,37,Australia,Premium,401.61,Drama,2024-08-22,191,201,22.99,275.88,3,2,4,324,9,Needs Attention
9593,Sarah Davis,30,Germany,Premium,932.92,Horror,2024-03-14,352,467,22.99,275.88,1,5,4,154,10,At Risk
9594,Michael Miller,39,USA,Premium,375.48,Romance,2024-04-16,319,188,22.99,275.88,1,2,4,124,7,Lost
9595,John Brown,16,USA,Premium,246.64,Drama,2024-07-04,240,124,22.99,275.88,2,2,4,224,8,Hibernating
9596,Michael Davis,16,Germany,Basic,278.46,Documentary,2024-04-02,333,140,9.99,119.88,1,2,1,121,4,Lost
9597,James Jones,59,Japan,Standard,659.46,Drama,2024-09-21,161,330,15.49,185.88,3,4,3,343,10,Potential Loyalists
9598,Katie Hernandez,78,India,Premium,70.55,Action,2024-08-23,190,36,22.99,275.88,3,1,4,314,8,Lost
9599,David Williams,57,Japan,Premium,639.35,Documentary,2024-07-19,225,320,22.99,275.88,2,4,4,244,10,At Risk
9600,Chris Jones,40,Mexico,Standard,455.01,Action,2025-01-13,47,228,15.49,185.88,5,3,3,533,11,Loyal Customers
9601,Alex Jones,17,Brazil,Standard,287.81,Horror,2024-12-17,74,144,15.49,185.88,4,2,3,423,9,New Customers
9602,John Davis,79,Brazil,Standard,738.46,Comedy,2024-06-04,270,370,15.49,185.88,2,4,3,243,9,At Risk
9603,Jane Williams,74,UK,Premium,896.59,Drama,2025-02-26,3,449,22.99,275.88,5,5,4,554,14,Champions
9604,Emma Smith,65,Mexico,Premium,510.08,Horror,2024-04-13,322,256,22.99,275.88,1,3,4,134,8,At Risk
9605,Emma Brown,75,Mexico,Standard,347.76,Comedy,2024-04-16,319,174,15.49,185.88,1,2,3,123,6,Lost
9606,Chris Garcia,77,France,Premium,539.58,Documentary,2024-08-28,185,270,22.99,275.88,3,3,4,334,10,Potential Loyalists
9607,Jane Jones,71,India,Basic,106.08,Comedy,2024-05-30,275,54,9.99,119.88,2,1,1,211,4,Hibernating
9608,Katie Williams,15,Mexico,Premium,177.66,Documentary,2024-12-17,74,89,22.99,275.88,4,1,4,414,9,New Customers
9609,John Brown,15,Japan,Standard,427.06,Documentary,2024-04-05,330,214,15.49,185.88,1,3,3,133,7,At Risk
9610,Michael Williams,75,Australia,Premium,570.3,Drama,2024-06-03,271,286,22.99,275.88,2,3,4,234,9,At Risk
9611,Jane Johnson,70,Australia,Standard,747.99,Documentary,2024-03-17,349,374,15.49,185.88,1,4,3,143,8,At Risk
9612,David Hernandez,46,Brazil,Premium,19.3,Action,2024-04-11,324,10,22.99,275.88,1,1,4,114,6,Lost
9613,Alex Hernandez,39,UK,Premium,191.86,Horror,2024-08-28,185,96,22.99,275.88,3,1,4,314,8,Lost
9614,David Miller,34,Australia,Premium,255.3,Action,2025-01-25,35,128,22.99,275.88,5,2,4,524,11,New Customers
9615,John Smith,38,Germany,Standard,741.85,Drama,2024-11-15,106,371,15.49,185.88,4,4,3,443,11,Loyal Customers
9616,Chris Smith,61,Japan,Basic,547.41,Comedy,2024-09-22,160,274,9.99,119.88,3,3,1,331,7,Promising
9617,Emma Garcia,67,UK,Premium,94.55,Comedy,2024-06-07,267,48,22.99,275.88,2,1,4,214,7,Hibernating
9618,James Brown,43,Japan,Basic,1.7,Romance,2024-03-16,350,1,9.99,119.88,1,1,1,111,3,Lost
9619,Sarah Garcia,15,Japan,Basic,640.8,Sci-Fi,2025-01-11,49,321,9.99,119.88,5,4,1,541,10,Loyal Customers
9620,Alex Hernandez,44,UK,Premium,440.41,Drama,2024-08-14,199,221,22.99,275.88,3,3,4,334,10,Potential Loyalists
9621,James Garcia,80,Australia,Premium,729.41,Sci-Fi,2024-09-22,160,365,22.99,275.88,3,4,4,344,11,Potential Loyalists
9622,Alex Smith,61,Brazil,Premium,135.61,Drama,2024-09-18,164,68,22.99,275.88,3,1,4,314,8,Lost
9623,David Martinez,19,France,Premium,291.24,Comedy,2024-04-15,320,146,22.99,275.88,1,2,4,124,7,Lost
9624,Jane Garcia,50,USA,Basic,484.45,Drama,2024-11-07,114,243,9.99,119.88,4,3,1,431,8,Loyal Customers
9625,Emma Martinez,43,Japan,Basic,365.07,Drama,2024-10-29,123,183,9.99,119.88,4,2,1,421,7,New Customers
9626,James Garcia,60,India,Premium,400.22,Sci-Fi,2024-09-26,156,201,22.99,275.88,3,2,4,324,9,Needs Attention
9627,James Garcia,48,Australia,Premium,856.35,Romance,2024-07-08,236,429,22.99,275.88,2,5,4,254,11,At Risk
9628,James Garcia,33,Brazil,Premium,628.37,Comedy,2025-01-13,47,315,22.99,275.88,5,4,4,544,13,Champions
9629,Emma Williams,33,France,Basic,375.73,Drama,2024-09-24,158,188,9.99,119.88,3,2,1,321,6,Lost
9630,James Miller,64,Japan,Standard,209.46,Documentary,2024-04-23,312,105,15.49,185.88,1,2,3,123,6,Lost
9631,Alex Miller,79,Mexico,Standard,237.45,Horror,2024-06-05,269,119,15.49,185.88,2,2,3,223,7,Hibernating
9632,Chris Miller,65,India,Standard,716.08,Drama,2024-12-25,66,359,15.49,185.88,4,4,3,443,11,Loyal Customers
9633,Chris Miller,18,Japan,Standard,495.73,Documentary,2025-02-18,11,248,15.49,185.88,5,3,3,533,11,Loyal Customers
9634,James Garcia,15,Germany,Standard,813.86,Horror,2024-05-20,285,407,15.49,185.88,2,5,3,253,10,At Risk
9635,Katie Jones,67,Japan,Basic,837.69,Drama,2024-09-19,163,419,9.99,119.88,3,5,1,351,9,Promising
9636,Katie Davis,47,USA,Standard,492.74,Sci-Fi,2024-05-17,288,247,15.49,185.88,1,3,3,133,7,At Risk
9637,Michael Davis,57,Germany,Standard,73.01,Sci-Fi,2024-04-13,322,37,15.49,185.88,1,1,3,113,5,Lost
9638,Alex Williams,46,Brazil,Standard,926.76,Action,2024-12-06,85,464,15.49,185.88,4,5,3,453,12,Loyal Customers
9639,Jane Miller,32,Germany,Basic,630.54,Drama,2024-06-03,271,316,9.99,119.88,2,4,1,241,7,Lost
9640,Sarah Hernandez,41,Japan,Standard,728.44,Action,2025-02-17,12,365,15.49,185.88,5,4,3,543,12,Loyal Customers
9641,Michael Brown,35,USA,Standard,438.96,Drama,2024-06-03,271,220,15.49,185.88,2,3,3,233,8,At Risk
9642,Katie Martinez,59,Mexico,Premium,635.65,Documentary,2024-03-13,353,318,22.99,275.88,1,4,4,144,9,At Risk
9643,Jane Hernandez,17,France,Basic,278.86,Action,2024-03-30,336,140,9.99,119.88,1,2,1,121,4,Lost
9644,Michael Garcia,46,UK,Premium,344.39,Drama,2025-01-24,36,173,22.99,275.88,5,2,4,524,11,New Customers
9645,John Davis,74,Australia,Basic,778.11,Action,2024-11-09,112,390,9.99,119.88,4,4,1,441,9,Loyal Customers
9646,Michael Martinez,76,Germany,Premium,951.3,Comedy,2024-03-28,338,476,22.99,275.88,1,5,4,154,10,At Risk
9647,Alex Davis,30,Brazil,Premium,207.49,Comedy,2025-01-15,45,104,22.99,275.88,5,2,4,524,11,New Customers
9648,James Garcia,80,Germany,Premium,843.35,Horror,2025-01-03,57,422,22.99,275.88,5,5,4,554,14,Champions
9649,Katie Smith,35,Germany,Premium,328.15,Drama,2024-05-23,282,165,22.99,275.88,2,2,4,224,8,Hibernating
9650,Alex Martinez,61,France,Standard,885.53,Drama,2024-06-27,247,443,15.49,185.88,2,5,3,253,10,At Risk
9651,Sarah Miller,23,Germany,Basic,87.44,Action,2024-04-28,307,44,9.99,119.88,1,1,1,111,3,Lost
9652,Alex Brown,73,Japan,Standard,69.2,Sci-Fi,2024-11-06,115,35,15.49,185.88,4,1,3,413,8,New Customers
9653,James Garcia,72,USA,Premium,669.69,Drama,2024-11-20,101,335,22.99,275.88,4,4,4,444,12,Champions
9654,Emma Williams,30,Japan,Standard,8.56,Comedy,2024-04-22,313,5,15.49,185.88,1,1,3,113,5,Lost
9655,Emma Jones,48,USA,Premium,689.82,Sci-Fi,2024-08-20,193,345,22.99,275.88,3,4,4,344,11,Potential Loyalists
9656,Alex Jones,67,USA,Standard,582.26,Sci-Fi,2024-05-01,304,292,15.49,185.88,1,3,3,133,7,At Risk
9657,Michael Miller,60,India,Basic,643.61,Documentary,2024-04-21,314,322,9.99,119.88,1,4,1,141,6,Lost
9658,Chris Garcia,17,India,Standard,904.56,Documentary,2025-03-07,-6,453,15.49,185.88,5,5,3,553,13,Loyal Customers
9659,Michael Garcia,33,Germany,Premium,758.27,Drama,2024-12-07,84,380,22.99,275.88,4,4,4,444,12,Champions
9660,Alex Smith,22,USA,Standard,186.2,Drama,2024-07-12,232,94,15.49,185.88,2,1,3,213,6,Hibernating
9661,Jane Garcia,17,Brazil,Premium,916.68,Comedy,2024-04-05,330,459,22.99,275.88,1,5,4,154,10,At Risk
9662,James Jones,15,Australia,Premium,743.04,Drama,2024-03-18,348,372,22.99,275.88,1,4,4,144,9,At Risk
9663,Jane Williams,71,Japan,Premium,720.69,Horror,2024-12-04,87,361,22.99,275.88,4,4,4,444,12,Champions
9664,Emma Martinez,69,India,Standard,82.27,Romance,2025-02-13,16,42,15.49,185.88,5,1,3,513,9,New Customers
9665,Alex Martinez,37,Brazil,Premium,307.98,Sci-Fi,2024-12-09,82,154,22.99,275.88,4,2,4,424,10,New Customers
9666,James Davis,14,Brazil,Basic,935.61,Drama,2024-07-17,227,468,9.99,119.88,2,5,1,251,8,Lost
9667,Michael Martinez,35,Germany,Premium,66.02,Horror,2024-12-24,67,34,22.99,275.88,4,1,4,414,9,New Customers
9668,John Miller,68,France,Standard,949.71,Sci-Fi,2025-01-10,50,475,15.49,185.88,5,5,3,553,13,Loyal Customers
9669,Chris Brown,15,Brazil,Premium,700.91,Sci-Fi,2025-01-10,50,351,22.99,275.88,5,4,4,544,13,Champions
9670,Michael Hernandez,38,France,Basic,174.96,Documentary,2024-11-24,97,88,9.99,119.88,4,1,1,411,6,New Customers
9671,David Martinez,70,France,Basic,950.83,Action,2024-11-17,104,476,9.99,119.88,4,5,1,451,10,Loyal Customers
9672,Katie Jones,66,France,Basic,933.59,Drama,2024-04-12,323,467,9.99,119.88,1,5,1,151,7,Lost
9673,Michael Davis,20,France,Premium,9.51,Drama,2024-04-07,328,5,22.99,275.88,1,1,4,114,6,Lost
9674,Jane Jones,67,Japan,Standard,373.18,Drama,2025-01-09,51,187,15.49,185.88,5,2,3,523,10,New Customers
9675,Chris Davis,68,USA,Premium,328.46,Comedy,2024-09-11,171,165,22.99,275.88,3,2,4,324,9,Needs Attention
9676,Jane Martinez,36,India,Standard,117.32,Comedy,2024-08-29,184,59,15.49,185.88,3,1,3,313,7,Lost
9677,John Miller,29,Mexico,Basic,62.39,Horror,2024-04-03,332,32,9.99,119.88,1,1,1,111,3,Lost
9678,Jane Hernandez,65,India,Premium,300.31,Sci-Fi,2025-01-29,31,151,22.99,275.88,5,2,4,524,11,New Customers
9679,Chris Jones,79,Brazil,Premium,271.1,Comedy,2024-08-11,202,136,22.99,275.88,3,2,4,324,9,Needs Attention
9680,Sarah Garcia,25,Brazil,Basic,320.95,Sci-Fi,2024-11-24,97,161,9.99,119.88,4,2,1,421,7,New Customers
9681,David Martinez,68,France,Basic,706.58,Action,2025-02-28,1,354,9.99,119.88,5,4,1,541,10,Loyal Customers
9682,Alex Williams,79,Canada,Premium,647.53,Action,2024-09-05,177,324,22.99,275.88,3,4,4,344,11,Potential Loyalists
9683,Emma Martinez,68,Germany,Standard,268.83,Horror,2024-03-24,342,135,15.49,185.88,1,2,3,123,6,Lost
9684,Jane Williams,47,Germany,Standard,620.78,Sci-Fi,2025-03-04,-3,311,15.49,185.88,5,4,3,543,12,Loyal Customers
9685,Emma Williams,40,UK,Premium,747.21,Romance,2024-10-01,151,374,22.99,275.88,3,4,4,344,11,Potential Loyalists
9686,Jane Martinez,55,Canada,Premium,661.48,Comedy,2024-12-11,80,331,22.99,275.88,4,4,4,444,12,Champions
9687,David Jones,58,Canada,Standard,26.9,Sci-Fi,2024-10-25,127,14,15.49,185.88,4,1,3,413,8,New Customers
9688,Michael Johnson,14,Japan,Basic,260.46,Action,2024-11-04,117,131,9.99,119.88,4,2,1,421,7,New Customers
9689,Sarah Jones,48,Canada,Standard,869.19,Action,2024-05-30,275,435,15.49,185.88,2,5,3,253,10,At Risk
9690,Alex Garcia,79,Brazil,Basic,854.24,Sci-Fi,2025-02-13,16,428,9.99,119.88,5,5,1,551,11,Loyal Customers
9691,David Garcia,77,Australia,Basic,829.26,Documentary,2024-06-11,263,415,9.99,119.88,2,5,1,251,8,Lost
9692,Katie Martinez,45,Germany,Basic,758.46,Drama,2024-06-20,254,380,9.99,119.88,2,4,1,241,7,Lost
9693,Emma Martinez,41,France,Standard,615.96,Comedy,2024-10-18,134,308,15.49,185.88,4,4,3,443,11,Loyal Customers
9694,Sarah Jones,31,France,Standard,838.16,Documentary,2024-12-25,66,420,15.49,185.88,4,5,3,453,12,Loyal Customers
9695,Michael Jones,52,Brazil,Standard,483.21,Drama,2024-12-10,81,242,15.49,185.88,4,3,3,433,10,Loyal Customers
9696,Sarah Jones,62,Brazil,Premium,517.56,Drama,2024-07-08,236,259,22.99,275.88,2,3,4,234,9,At Risk
9697,John Brown,41,Brazil,Basic,278.51,Romance,2024-03-27,339,140,9.99,119.88,1,2,1,121,4,Lost
9698,Chris Jones,77,Germany,Premium,213.11,Comedy,2025-01-02,58,107,22.99,275.88,5,2,4,524,11,New Customers
9699,Alex Martinez,32,Canada,Basic,582.22,Documentary,2024-09-03,179,292,9.99,119.88,3,3,1,331,7,Promising
9700,Michael Williams,49,Germany,Basic,339.55,Action,2024-08-20,193,170,9.99,119.88,3,2,1,321,6,Lost
9701,David Martinez,75,France,Basic,451.36,Romance,2025-02-11,18,226,9.99,119.88,5,3,1,531,9,Loyal Customers
9702,David Smith,32,UK,Standard,127.97,Comedy,2024-05-12,293,64,15.49,185.88,1,1,3,113,5,Lost
9703,Emma Smith,48,Mexico,Standard,10.04,Drama,2024-07-26,218,6,15.49,185.88,2,1,3,213,6,Hibernating
9704,Alex Johnson,70,Germany,Premium,582.54,Horror,2024-08-18,195,292,22.99,275.88,3,3,4,334,10,Potential Loyalists
9705,Jane Williams,16,Canada,Premium,595.18,Sci-Fi,2024-08-26,187,298,22.99,275.88,3,3,4,334,10,Potential Loyalists
9706,Alex Garcia,54,France,Premium,676.4,Comedy,2024-05-01,304,339,22.99,275.88,1,4,4,144,9,At Risk
9707,Sarah Johnson,35,France,Basic,954.72,Horror,2024-05-16,289,478,9.99,119.88,1,5,1,151,7,Lost
